ownerId,legionIds,atlas_deposit_unlocking,wallet_balance
0x9056ab0db92ba9fdedb1534cfc975e46a0579678,[4118],,1209.2309627946508
0x449d9bab5855d53864969defeeaf0148f7c104f2,"[258, 259, 17549]",211626.78978672595,8663.369666033519
0x85591bfabb18be044fa98d72f7093469c588483c,[330],1000.0,67109.63086156543
0x4fdef02eb19f06cf2406cabad62383515419607e,[365],,1946.611212676254
0x8a14b7523cc6a17cc88043422cdc31cafc698735,[506],10000.0,1590.9465037624934
0xee7c6be1d0859ebf50ca73772cbbe85c774bbb88,[573],,440.9379607156254
0x28d97add070d26e55c5e4a5f863f1f5fee7621df,[600],,65.2444889156217
0x11099ac9cc097d0c9759635b8e16c6a91ecc43da,"[9706, 663, 16784]",,317.58
0x4e4885c3d64ec6f3512e9693688340eee3157dbb,[9733],,585.4734896320995
0x5426f039c05b65dba6ce6e775f1bc24cd057e51a,"[9744, 11367]",,52.2540576382798
0x5cc15a41774830d9e6d6c7ddee6c6c957932caa1,"[9758, 641, 12693, 1167, 3274]",70000.0,24802.96268464896
0xaa0dee58a36b72c774317eb5f71afb2a04c85527,"[9763, 10425, 17466]",99999.99999999999,39720.91304992145
0xda3afa011e9dd20e6571ee70cb3d150b272ff9c0,"[9764, 10763]",,12485.043093999999
0xbeb8fd4683595145189b8a2b6168a711b4d44fc6,[9800],3000.0,201.62155965128034
0xf219904c26044db624b01ce7bee8bf98e64ec619,"[9838, 9839, 9840]",170000.0,95.81860459557618
0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,"[9878, 9880, 15097, 19387]",496110.97440623934,2795.437387201375
0x8bced9d03f4c3bc59a0bcf91933191285af67268,"[9922, 9924, 16158, 16163, 16164, 16165]",510000.0,10227.437459448302
0x7114aa86e6ee374ad614c6b4dce8dbdb8555465d,[9943],99999.99999999999,8029.80755205456
0xc38da808d0865005312fe99387f5228881539e9f,"[9945, 14675]",,35.750085882774506
0x8ff55b93a1ed400e8bc44dc0026459209700a704,"[9990, 10078, 10079]",,544.8155712543139
0x5c620c6daa7f78921a643640e88350917a2972f1,"[10008, 10009, 12003]",30000.0,5480.014880952381
0x95ad72b8f2138df54bb9c1456b47504e40e201ff,"[10018, 10019, 10120, 10180]",,0.0
0x6f8973809b94030dd4c930fd1182e5d5dcdcf9f0,"[10021, 10893]",99999.99999999999,0.003343856675214598
0x1e38f19ec613cfcb06d23fd71d01c9dc1feba45e,[10031],1500.0,137.32683472148577
0x668e961736454a2444adb485340cb7f0844ddd3d,"[10046, 16328]",,102.96826414940895
0xd77a8cde26afb5b711f0e25c23a48562d5259bf3,[10051],62709.032493826424,26490.770293636015
0x52cd47933c3428e5ae8f442a47f904c390942dce,"[10063, 16249]",76000.0,1970.3396174443174
0xf6818a153a9950c1da39bb1eadfb7437f7329ad4,"[10109, 10148]",,115188.45034904878
0x72959497201a7e931d8460dfa28935ca8db2a91d,"[10141, 10142]",,2996.8649602689816
0x658cd0c3d10179763f5cdafaab558bd7b6f40a7f,[10145],,5195.518814920488
0x1ce33afd0e70ad410a74e855dd9871f2b31f3eee,"[10162, 1200]",,8842.90649842109
0xd25eb9811fd774f7480ea21e3e3a6f692e39db94,[10209],,4404.152696540022
0xe3cadc86b296e57c55dcb7c9e90936e7517237b3,[10220],,9366.125186193913
0xcce853ecb829d914d119724761e3deb6ad982047,[10281],,1831.5978194672289
0x038a2c957a470373ea4ecf91493bcbf2b4a2ec93,"[10294, 10295, 10296, 10298, 17022, 17025]",,18085.399162169997
0xe11d6fe5918820a53c7ab7c4c37183ab29a4b103,[10394],100000.0,1581.2017888446774
0x40a0b8744d79ed24738f4a08f02a9dff467c5c96,[10424],,366.52331995547223
0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,"[10462, 10463, 14353, 16946, 16947, 16948, 16949, 16950]",,749.4903608877711
0x1297ad486549a430d59d9d5f99ed7c216b6e77dd,[10482],230000.0,2735.3699827804717
0x5ad714d3d477d80cce0a2bd63a178119a72715e0,[10502],,1535.8674874042006
0xd7ce367fa0e74f11ae934939712ff2e3d634b5e7,"[10513, 16105, 16106, 16107, 16147, 16148, 17783]",660523.0,50385.405262837485
0x109b2d89b2b503a553bbc9c8755abf736de5f0de,[10526],90001.0,7289.9508680555555
0x154c08be7f1a96f0a71c467745065691baa36d45,"[10532, 10799, 10800, 11748, 15542]",,785.5843560363254
0xf5c2fdde417e51c63a0ec0875f9bce27b439d8dc,[10533],,151.72988387877226
0x95f4bbbac25ca93692a61afee957ba1971dcc566,"[10539, 10540, 10609, 10647]",,40852.44253691871
0x759c5f293edc487aa02186f0099864ebc53191c1,"[10552, 17579]",0.1,1927.6214668479863
0x8404efa98a4e129855c200fc4e90c257078d9ed3,[10603],,30017.002249902347
0x309bcc55fe9cca749cff42eb94a846823d27bce6,"[10665, 10666, 12732, 12734, 12735, 16702, 16703]",,2163.2964732047535
0x90b7f8eb3e7690ad5b093ef92ad4055f2b61e693,[10674],,8279.949386541359
0xc049085709fc6581152c1e1edeea53fae58fede1,"[10692, 13330]",,2885.4298667728103
0x63095ce68ae2f6dc0a3e068d97f2d392c51ebd06,"[10693, 1846]",,7824.127689876131
0x2b5321c1afddfb6680aafff4df96a209e18dea1c,"[10712, 10713, 10714, 12219, 12816, 12817, 12818, 12819, 12820, 13099, 13485, 13486, 13793, 181]",60000.0,5625.484494326785
0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,"[10722, 10976, 13640, 15238]",,32.45
0x30a39fcd4d538b3434ea0d2877292cc0f45a79cf,"[10736, 16555]",131000.0,4444.931953028459
0x734740c70db02f5710207f1d12df47c710665206,"[10742, 16539]",,79.53181630705006
0xac75cdc34283406b050cadf4ea5902a9310b138e,"[10750, 10751, 10752]",139000.0,4531.56893915948
0xbaa32149f2e8e4813c604deacee48e381cecb937,"[10774, 11680, 1883, 2474]",,1702.8420627815528
0xf2fb34c4323f9bf4a5c04fe277f96588dde5316f,[10850],3000.0,12995.622906230423
0x91db3d20b0873d939a1b02fa76532b2134f1e6fe,[10868],26000.0,30718.08
0xb7176c03739ec10c4ec8e21a64ad64b228b8a5f2,[10904],500.0,95.27466206439207
0xb3c0bc50b421ba2106b8d358d9cbe13efc096418,[10908],,919.1913659337467
0x3727220a0062dc00c08cc53186ca2d1cd3babe2f,[11033],30000.0,8153.990022652793
0x1d40e7a48751f3379284c24b2d2eca3e40e00d4f,"[689, 697]",,1076.8274419885201
0x5b1c563899a4d2038066b6139132abaedf66ac7f,[11089],,79986.87052467461
0xc9b378a35c6c2e9971f74b0a75662aa664b3f391,"[11101, 11103, 11104]",34518.57211231896,41892.3194706906
0x5d082946dadda4ac0259c4eed8dac62de97078fa,"[11158, 11160]",,23855.797848414073
0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,"[11217, 3680]",,165.8840278932705
0x75e55dd9914870a415532c2bb5b969d5a3437841,[11227],25089.57353070407,4714.776280019248
0xd30eb4f27acac4d903a92a12a29f3fe758a6849c,"[11299, 11302]",,110519.56212921419
0xc7b169b108c5e75991c520aea97140534291c81d,[706],,9079.902881519245
0x0dc7fc49f79b310b3ea8919ea15429d35c565d11,"[11366, 17219]",,3097.535960261745
0x8792f37ed02088f58f3eef6a56acd9ccd444ea79,[11407],,105.35067772853438
0x962edd731279dbbb2c7092ad28655f845fd02b18,"[11412, 12909]",,61.39409310558943
0x0457bdd7d70c82f4cb1c850bd49064a544630978,[11466],,563.6926355153946
0xaf749ca22395604e4d064c35e2caa27ba96b1b55,"[11482, 17002]",8000.0,6033.3215620262245
0x745b8e12698b852f067a5edc661adcab0a049428,[717],,34.10865
0x5453128d30bb094f8f067116db29b64dc3e67a43,[11555],1000.0,2033.9290931207152
0x1d18a0fdff04c4c462b42bccac22c1df1f5595fb,[11624],,1327.682246510447
0xe5bc0291f77a4fc56f96cf3fd6494ffb1cbf2014,"[11656, 11827]",149999.99999999997,6126.536128444231
0x3208954669aa12e1bfeced8ac7d2e6673cc4eef1,[11676],,855.6482504382308
0xdd72527cd9265013952ad33825b35ab66e93bf3b,[11770],,634.4861313623003
0xf11648b0ac91e0e9f7d1fc17e2c1de911f7df93d,[11996],2500.0,1422.004666884499
0xf6174f219d468b420af8787a979b7b81bc69d136,"[12414, 16393, 16446, 16869, 17849]",10000.0,1524.3993837983382
0xf3c9ad2f3bd897d12b0fab2d53b1dd62cb8f9d6e,"[12462, 14110]",80000.0,23359.467370699178
0xde33e58f056ff0f23be3ef83ab6e1e0bec95506f,[12496],15.53557835007082,379.2479845404858
0x1fb7d3c3af2b994731798f00d19c9df7540d3c3b,"[12694, 3023]",,354.78862637513686
0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,[12871],,3526.296427691395
0xf6573a3576cabdd2f6b8886864fcfb748fbd5b93,"[12927, 1375]",10898.730276079144,37643.46394429475
0x92e40c3ac7f668631b508cee97002b64415af8b2,"[13103, 15510, 17389, 18273]",,164.8593806832943
0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,"[13284, 16601, 16602]",,24285.64098055233
0x82cb2e8852de03a89298473f0d662fba8db0971f,"[13488, 3685]",,6789.728069251055
0xdc0a486efaa04e033da5ebd6f5caf3d924f3a159,[13531],,397.2
0x1645b30527d8be0385da21a96ea6c5fc1bf1825a,"[13647, 13648, 16076]",44800.0,4431.68828264806
0x61ccf1ad4ae3964eea9cc776552daae3397ab264,[13821],,1411.4620866532985
0x5801fdaee2cb29b185122582bca6e796bfe47dd5,[13822],,10.0
0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,[14722],87144.0,669.299574541003
0x5774c601c1d485590949b99d386705164f31a953,[14906],,5.291766631228108
0xa3a3b69a3c76308a867b47d3d60d8ee8213366b5,[15419],,15655.558607565828
0x43d37c0f1e0e6124c1d4485dcaffb02b5b3fd195,[15521],,152.793
0x670cb798a46097da6424cea8e6adeaf4bd7fc024,"[971, 972, 15742]",40000.0,5525.588786560714
0x9de7b7ce0d4783209957d0253769bd54934b7a13,"[16032, 16033]",,837.5620927837165
0xe7436afad54fec84a67be7866ad21f4fb0d3efc6,"[16054, 16055]",,3169.7856285461453
0x1d5522626729349812a71d812d14af8af1f7aa26,[16090],,3547.1378062094755
0x4508205f7dd2129fd970df1bb29ff6b8eb1f148c,[16145],1500.0,185.00075503319357
0x97735db6fbbc87eb32ac63b28510ab5da2829a52,[16149],20000.0,1050.0454585562788
0xead2b8ee2a2d0c5e99f7808d37f2ee57877ad2de,[16154],,38838.04808681405
0x97e009cb2553b9d753ee9e08acff8f32903edd28,"[16223, 132]",,375.46676225123235
0x832f7b8fa10ef43c5398e270476d469949aad377,[16237],,1452.185990035331
0xdf0460cbd0d1219785b07f1e19be8a07d7a0db8c,"[16252, 16253]",,460.05870599339613
0xd4c5211966074126b8f932596a26a34e5ae31d45,"[16269, 16270]",70000.0,8073.429125038041
0x79bc6c1d8fc64214107949f0e5a2b1b4ce690b60,[16316],,1191.0403832105317
0xf681efdcba35c69dc0fe56b7fdb56324f5abd385,[16321],4000.0,312.81195
0xa4312263100b1bc63d0108171c2ffd7854ef7ad1,[16350],49999.99999999999,6153.012297915236
0x032f84aeff59ddebc55797f321624826d873bf65,[3],,47701.38005895375
0x064e2e9c7df51861ac4492551baf1fd6e3286074,[16510],4010.0,658.9731310617884
0x0b85a2746216ab3b664c70dfb9ba9127c2f0fee5,[16521],,215.6130944541974
0x6fbfed625112b8587b3009453329f31250c80e63,[16590],,250.98937425901593
0xdf5b0e3887ec6cb55c261d4bc051de8dbf7d8650,[16711],21001.0,73.79346837800598
0x8794941dd8fe7804ba8d2d1189a041af36f5a588,"[16729, 16732]",80501.7317108389,0.0
0x2aa4dbf8462b3eec6e8b8134b6ba8f8cd84fd1cb,"[16745, 16746]",120196.7779397332,2640.7795407061963
0x68321c407aa92cf001c2e766cfba4259e9d9a1ad,[16757],75000.0,63766.103848054656
0x4393b7b4f94d78323a2efab982449182b292074f,[16774],49999.99999999999,18957.396128942524
0xab231ec29c05eff58574f6acbb9440b7e0fa8626,[16805],192000.0,11576.308142006555
0x996f047f5ca79c7a1cfb92a534add66520d9c2b1,[16817],,2.6327566814799073
0xea40a159a1430a9422f1a66f11ca9dfea76d80e1,[16970],1000.0,128.8698582459947
0xa1301bc880de06b84be4d9150105c6b8cc6202b2,"[16974, 16975]",23000.0,2642.248824777392
0x79116c7cee3295e2f0008d075637c6ac2bc06865,[17034],140000.0,987.8391616007618
0xce13bda9dbb5d9edac09188b3455e7b6b54d5009,"[17175, 17226]",,75.0
0x627d9676d261a2248567bf078e21720fcc3dc549,"[17270, 17271, 17272]",,43.68864026804553
0x1a49fce89d020dc189979c0d5a52b59a35742fcf,"[17296, 2702, 2746]",,4005.501975981829
0x42741dd36db0aa4ec6fa2b90afe8250b1ec2e70a,[17456],,11511.760452490713
0x397382acb7b201b83f8b4833a01094ef8f319c10,[17560],,56.65925023716138
0xbd16ea350f19025ad2b92c3325a4d90e1205c7be,[1145],,4.522126915056068
0xf92fdae0fe3c4e9f60ea44304937468b3890a283,[1166],2500.0,150.17548303535264
0xe62f16865ad77071fa4581c1342272bc5715bf96,[1302],185000.0,100684.56678771396
0xac8d2856eafbfd8653e035068940cdff299e8796,[1634],,16642.540836549633
0x21a6f46fe65952d1506b4f5782bff8671e664800,[1888],60000.0,1234.279611810266
0x722d80b8f0640f625dfd668b6dd8175b2f22e8ab,"[1903, 2466]",,4698.121335248603
0x747e83632fce402366eeb224d02a276ed2d0d47a,[1919],,1300.0547920300924
0x6b5c3d423e7ccd2a45bfd9996e1353e3d4313319,[2112],20000.0,1391.2133358353185
0x8a3034dc09e4d452ed7299feb86a9dd66503a6d5,[2123],,329.8010200323126
0x9d9db07c7474889722ca5dd395bbe43d0a8db0b0,"[2180, 2218]",,2109.1300610794824
0x67808baf60456f41ada9d9aa9840c88ff325d8ae,"[2185, 2188]",,60.27023201822503
0x11956eb66dd29e6b32d285e4ba9aa1440559910c,[2212],,199.1907638698473
0x410ef4df49583daeec7a3cb09f85c2a9ee658afd,[138],49999.99999999999,158.87413246000253
0x2a09e43f4d93a2611a6c7b87d907ac35e51d59c6,[2238],100.0,10.526015133232146
0xef7b11bb7d88d3b42e866fd40d0a974c9ed78188,[2298],99999.99999999999,18138.832405621175
0xb38bd68a6f0ba599808d65c7a9cf2a428105b680,[2528],,941.3034772752379
0x5cd334c41cd8da95be22d44de617fed9ce12363a,[2610],122000.0,3483.189366360079
0xbee157c1a64c115d8361aab2542f83d204260a97,[2645],,19.821255514517365
0x063c78e4a9b448b29de361370ec97b1faf144c58,[2753],,2171.1347121407316
0x0e40223c22c2e98b7315ee93bcc23f4746ec96b0,[2754],25085.586485574528,5.0
0x08ef1a3a2428c7a0ca92fa248b012f07f676ba95,[2792],1000.0,46545.358017801715
0x790f72745b86fdefeb1ae9d520f2285da3e40989,[2794],,194.12758499019364
0x019b1e3e2bddd9aa7f68c9601ced6e470d7a3be5,[3363],,40.142
0x0259d65954dfbd0735e094c9cdacc256e5a29dd4,[3767],,301.5525591380177
0xf319f5eecfb027e46bcc3afa1b12e763653a004e,[3815],,12425.198920974244
0x5438f01ebba17c7ee279af990d0a8a02267833e4,[3880],5000.0,576.7519519192346
0xed6f7f3944cde2812405dfc7aef96a3f989b8a1c,"[3966, 3967]",,143264.21246232194
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,[3996],,9374.215660107186
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,[252],250.0,3083.0377035233855
0x6301add4fb128de9778b8651a2a9278b86761423,[4063],,900.6141282746586
