id,craftingXp,crafting,role,rarity,tokenId,ownerId,atlas_deposit_unlocking
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x42ab,20,2,Assassin,Common,17067,0x1d18a0fdff04c4c462b42bccac22c1df1f5595fb,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x42a,30,2,All-Class,Rare,1066,0x75e55dd9914870a415532c2bb5b969d5a3437841,25089.57353070407
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x42bf,10,2,Spellcaster,Uncommon,17087,0xc56acc675edab61367102542ec9c739d2c292a3e,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x42,20,2,Assassin,Common,66,0xcd7f6b72049c3b54416f9f26392cb271e74ca3fd,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4317,70,2,Siege,Common,17175,0xce13bda9dbb5d9edac09188b3455e7b6b54d5009,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4341,50,2,Spellcaster,Common,17217,0xca297f9413a18e4b919799d0d0a5ad9c1be6a0ba,8000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4343,70,2,Siege,Common,17219,0x0dc7fc49f79b310b3ea8919ea15429d35c565d11,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x434a,70,2,Assassin,Common,17226,0xce13bda9dbb5d9edac09188b3455e7b6b54d5009,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4376,80,2,Fighter,Common,17270,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4377,70,2,Assassin,Common,17271,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4378,80,2,Spellcaster,Common,17272,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4390,50,2,Ranged,Common,17296,0x1a49fce89d020dc189979c0d5a52b59a35742fcf,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4396,40,2,Fighter,Rare,17302,0xca997b85f3247744c07eaff8d7dd14410ce29427,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x43d5,10,2,Spellcaster,Common,17365,0xf4580a1f39dbdd9b03103741604a3a92f5b9a5c8,184997.1183841527
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x43db,20,2,Ranged,Uncommon,17371,0x8ff55b93a1ed400e8bc44dc0026459209700a704,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x43e4,30,2,Fighter,Common,17380,0xc6ce3202b4c5da7db2736e92383f6405afb57715,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x43ed,80,2,Fighter,Common,17389,0x92e40c3ac7f668631b508cee97002b64415af8b2,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4407,40,2,Siege,Common,17415,0x6909e31e2dbf9b1140dca85acb77224b59258a9f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4408,30,2,Spellcaster,Common,17416,0x28d97add070d26e55c5e4a5f863f1f5fee7621df,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x442a,40,2,Siege,Common,17450,0x1fd2978ac57fb2f459ef1ab7812b58f29ab437ba,1867459.3182941403
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4430,50,2,Fighter,Common,17456,0x42741dd36db0aa4ec6fa2b90afe8250b1ec2e70a,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x443a,80,2,Assassin,Rare,17466,0xaa0dee58a36b72c774317eb5f71afb2a04c85527,99999.99999999999
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4482,30,2,Fighter,Common,17538,0x754880ec7cdce6545038bf87fe8270fd9da43c4d,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x448d,60,2,Spellcaster,Common,17549,0x449d9bab5855d53864969defeeaf0148f7c104f2,211626.78978672595
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x448e,40,2,Ranged,Common,17550,0x449d9bab5855d53864969defeeaf0148f7c104f2,211626.78978672595
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4498,60,2,Fighter,Common,17560,0x397382acb7b201b83f8b4833a01094ef8f319c10,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x44ab,50,2,Assassin,Rare,17579,0x759c5f293edc487aa02186f0099864ebc53191c1,0.1
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x44be,40,2,Siege,Uncommon,17598,0x97fb0eda14c48073332915a0f30b52f37958b7e3,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x44cf,50,2,Ranged,Common,17615,0xf3c9ad2f3bd897d12b0fab2d53b1dd62cb8f9d6e,120000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4517,50,2,Spellcaster,Common,17687,0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x456e,50,2,Spellcaster,Common,17774,0x72959497201a7e931d8460dfa28935ca8db2a91d,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4577,70,2,Ranged,Common,17783,0xd7ce367fa0e74f11ae934939712ff2e3d634b5e7,660523.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x45a0,10,2,Assassin,Common,17824,0xe6402d1222325f91cbdac68797fac5e8ec2e42e5,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x45a1,10,2,Assassin,Common,17825,0xe6402d1222325f91cbdac68797fac5e8ec2e42e5,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x45b9,60,2,Fighter,Common,17849,0xf6174f219d468b420af8787a979b7b81bc69d136,10000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4622,10,2,Fighter,Common,17954,0x098b8c8e17d300233e4893924d226e728e91eeef,3000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4626,20,2,Assassin,Uncommon,17958,0xe29eca6437dd8f39faa01fa74b6eea0178d3bf77,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4647,30,2,Assassin,Common,17991,0x65711ee91afc72398e7f9db2f8b0f73a87cc524c,11284.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x466e,10,2,Fighter,Uncommon,18030,0xe65572aeb09776e097ad49ba86b3c39fa4ab533d,8000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4675,40,2,Siege,Uncommon,18037,0x8afaed312996c8a3984c83e9d092faa970f9d055,132255.94826433316
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x46a2,30,2,Spellcaster,Common,18082,0x6301add4fb128de9778b8651a2a9278b86761423,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x46a3,30,2,Spellcaster,Common,18083,0x6301add4fb128de9778b8651a2a9278b86761423,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x46a4,30,2,Siege,Common,18084,0x6301add4fb128de9778b8651a2a9278b86761423,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x46a5,20,2,Spellcaster,Common,18085,0x6301add4fb128de9778b8651a2a9278b86761423,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4700,10,2,Assassin,Common,18176,0x7cf67a1a486d5716517a989f180112ba26d1afcf,519900.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4708,30,2,Siege,Common,18184,0x9f8e5596538ef0e6e4f16fba13b02732c48547ed,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4761,60,2,Spellcaster,Common,18273,0x92e40c3ac7f668631b508cee97002b64415af8b2,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x479,40,2,Riverman,Special,1145,0xbd16ea350f19025ad2b92c3325a4d90e1205c7be,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4899,10,2,Siege,Common,18585,0xf8de1e04e35d3059ed38a80c23a85884c3a12833,1400.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48a2,10,2,Spellcaster,Common,18594,0xab231ec29c05eff58574f6acbb9440b7e0fa8626,192000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48a4,40,2,Fighter,Common,18596,0xab231ec29c05eff58574f6acbb9440b7e0fa8626,192000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48ad,30,2,Spellcaster,Common,18605,0x227e1b983db675cbce4862848961e33cfe16a5d7,2.62
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48cd,40,2,Ranged,Common,18637,0x32d0af7a2de99d4f1d601c2c0ec5084a4a1cb840,600.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48ef,30,2,Assassin,Common,18671,0x82cb2e8852de03a89298473f0d662fba8db0971f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48e,100,2,Numeraire,Special,1166,0xf92fdae0fe3c4e9f60ea44304937468b3890a283,2500.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x48f,90,2,Fighter,Common,1167,0x5cc15a41774830d9e6d6c7ddee6c6c957932caa1,70000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4931,10,2,Ranged,Rare,18737,0xa3b7e585430f02eeb5d3eadbc47cbeaeb482c033,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x493d,40,2,Fighter,Common,18749,0x449d9bab5855d53864969defeeaf0148f7c104f2,211626.78978672595
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x493e,40,2,Ranged,Uncommon,18750,0x449d9bab5855d53864969defeeaf0148f7c104f2,211626.78978672595
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x493f,30,2,Siege,Common,18751,0x449d9bab5855d53864969defeeaf0148f7c104f2,211626.78978672595
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4942,10,2,Assassin,Common,18754,0xd2da3a07bf4cd039d5f36d22f22b6fe04bd56a86,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4a8a,20,2,Siege,Uncommon,19082,0x790f72745b86fdefeb1ae9d520f2285da3e40989,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4ae3,30,2,Fighter,Common,19171,0x7e98d97e0703a79299b65cb57a992a77a5079678,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4af5,40,2,Ranged,Common,19189,0x9fe8dd53cbdd395dd9f9e4e1a843313bb0c1977c,2000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4b0,80,2,Fighter,Common,1200,0x1ce33afd0e70ad410a74e855dd9871f2b31f3eee,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4ba9,30,2,Fighter,Common,19369,0x7e98d97e0703a79299b65cb57a992a77a5079678,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4bb4,40,2,Assassin,Uncommon,19380,0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,496110.97440623934
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4bba,20,2,Fighter,Common,19386,0x7e98d97e0703a79299b65cb57a992a77a5079678,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4bbb,60,2,Fighter,Common,19387,0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,496110.97440623934
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4bc8,30,2,Assassin,Common,19400,0x82cb2e8852de03a89298473f0d662fba8db0971f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4c67,50,2,Ranged,Common,19559,0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4db4,20,2,Siege,Common,19892,0x82cb2e8852de03a89298473f0d662fba8db0971f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4db6,40,2,Ranged,Common,19894,0xad82aecd14d42aa19f5b6175e23937f33d25babe,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4def,10,2,Spellcaster,Common,19951,0xe8883ad1b01d9911b37552385914c125ebd7fcd7,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4ef8,10,2,Fighter,Common,20216,0x9be06783d8df6f483071805311e3dd55032eb88e,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4f1d,50,2,Ranged,Common,20253,0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,496110.97440623934
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x4f88,30,2,Siege,Common,20360,0x82cb2e8852de03a89298473f0d662fba8db0971f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x508f,20,2,Spellcaster,Rare,20623,0x677a75bd0d71ed25b385a9ef0bba432aac647e3e,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x516,60,2,Assassin,Uncommon,1302,0xe62f16865ad77071fa4581c1342272bc5715bf96,185000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x518c,30,2,Fighter,Common,20876,0xe5bc0291f77a4fc56f96cf3fd6494ffb1cbf2014,149999.99999999997
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x518e,20,2,Spellcaster,Common,20878,0x82cb2e8852de03a89298473f0d662fba8db0971f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x51ed,40,2,Assassin,Common,20973,0x1e38f19ec613cfcb06d23fd71d01c9dc1feba45e,1500.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5264,30,2,Spellcaster,Rare,21092,0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,496110.97440623934
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x52c0,30,2,Ranged,Common,21184,0xe5bc0291f77a4fc56f96cf3fd6494ffb1cbf2014,149999.99999999997
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5310,10,2,Siege,Rare,21264,0x677a75bd0d71ed25b385a9ef0bba432aac647e3e,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x537a,10,2,Spellcaster,Common,21370,0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,250.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5385,10,2,Fighter,Common,21381,0x42741dd36db0aa4ec6fa2b90afe8250b1ec2e70a,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5469,30,2,Fighter,Common,21609,0x23e56392e605fe5d2edde803be5070ba27a6cae3,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x54d4,10,2,Assassin,Uncommon,21716,0xd7ce367fa0e74f11ae934939712ff2e3d634b5e7,660523.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x54e6,20,2,Siege,Common,21734,0x8963bf3079639e06d2f88e59b47988ca75f81c53,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x54ed,10,2,Assassin,Common,21741,0x11cf00ab1b7dd2f9529341ca4229f3bd5ac2e40e,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x554,20,2,Fighter,Common,1364,0x95f4bbbac25ca93692a61afee957ba1971dcc566,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x55f,60,2,Spellcaster,Common,1375,0xf6573a3576cabdd2f6b8886864fcfb748fbd5b93,10898.730276079144
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5624,20,2,Assassin,Common,22052,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5625,20,2,Fighter,Common,22053,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5627,20,2,Ranged,Common,22055,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5628,20,2,Spellcaster,Common,22056,0x627d9676d261a2248567bf078e21720fcc3dc549,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5635,10,2,Siege,Common,22069,0xc79c88386c95130bf7c20a184cb8281ed639fab4,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5649,20,2,Fighter,Common,22089,0x4508205f7dd2129fd970df1bb29ff6b8eb1f148c,1500.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x566d,20,2,Assassin,Common,22125,0xda3afa011e9dd20e6571ee70cb3d150b272ff9c0,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x56b5,10,2,Fighter,Uncommon,22197,0x51fab80a5296672dac1bb18e378d8dd81ed80d9a,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x56b9,20,2,Siege,Uncommon,22201,0x8bced9d03f4c3bc59a0bcf91933191285af67268,585000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x56fa,10,2,Assassin,Common,22266,0xb66208276563c538cdeb5cf37c815a14c915ac1f,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x570d,20,2,Assassin,Common,22285,0x03948243ab118759fbf5e1d25fa11a98b75ddbcf,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x570e,20,2,Siege,Common,22286,0x03948243ab118759fbf5e1d25fa11a98b75ddbcf,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x57b1,20,2,Assassin,Common,22449,0x064e2e9c7df51861ac4492551baf1fd6e3286074,6616.912428306356
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5845,20,2,Ranged,Common,22597,0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5846,20,2,Assassin,Common,22598,0x408b0903a56e6b7b19078f06a8f6caf88a8cc72b,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5855,20,2,Spellcaster,Common,22613,0x109b2d89b2b503a553bbc9c8755abf736de5f0de,90001.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5865,20,2,Assassin,Common,22629,0x9056ab0db92ba9fdedb1534cfc975e46a0579678,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x586d,10,2,Assassin,Common,22637,0x2edef13c52b0c2d057660da1d230d481bb074a60,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x58cf,20,2,Spellcaster,Common,22735,0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x58d0,20,2,Spellcaster,Common,22736,0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x58d3,20,2,Spellcaster,Common,22739,0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x58da,10,2,Spellcaster,Uncommon,22746,0xdbd296c51b1d32f5d8cc58cd6f8a5f70e6d92d33,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x58ee,10,2,Spellcaster,Common,22766,0xc9b378a35c6c2e9971f74b0a75662aa664b3f391,34518.57211231896
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5933,20,2,Assassin,Rare,22835,0x184b8165e747817551eac977cf93d7dd4cbe18c4,15000.0
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5940,10,2,Assassin,Common,22848,0x79bc6c1d8fc64214107949f0e5a2b1b4ce690b60,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x59c2,10,2,Assassin,Common,22978,0x52cd47933c3428e5ae8f442a47f904c390942dce,84868.7
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x59cb,10,2,Fighter,Common,22987,0x3fe010b7356018bcbe4cd4f578ea7cab36756962,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5a97,20,2,Ranged,Common,23191,0x8d77fe66ef7b1f61ea9f5c31c28d58c6661679ae,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5ada,20,2,Ranged,Rare,23258,0x3a6bfe2b87b4b7d8ec76142d0ada23fce10b74b0,496110.97440623934
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5b30,10,2,Siege,Common,23344,0x2e3c2c418ac043ae1027a2f1bf8134e36cf6f94c,218.8121710298741
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5b37,10,2,Siege,Common,23351,0x4a60a51b200cfc0224645c515530dcb3effcb370,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5b38,10,2,Assassin,Common,23352,0x4a60a51b200cfc0224645c515530dcb3effcb370,
0xfe8c1ac365ba6780aec5a985d989b327c27670a1-0x5c3d,10,2,Spellcaster,Common,23613,0x7114aa86e6ee374ad614c6b4dce8dbdb8555465d,99999.99999999999
